eec	416188
hma	415887
oit	415749
dad	415527
ips	414820
nbo	413865
gor	413759
lta	413363
rtt	413032
yno	413031
eyc	412553
tig	412111
wns	411796
dav	411464
ray	411325
hhe	410593
nmi	410259
ump	410180
iza	410096
noc	410088
lut	409945
veo	409829
tef	409679
ccu	409262
aim	408694
kat	407784
alg	407643
dsc	407638
occ	407246
ldw	407044
idd	406667
job	406296
anr	406209
nlo	406083
fis	405748
nyt	405463
ryw	405113
fhe	404856
eyh	404669
upe	404349
doc	404332
oru	403992
ctr	403967
adu	403942
ngg	403393
rsd	403336
ops	402840
tus	400850
syo	399048
mul	398994
ogo	398883
ups	398782
eck	398780
fed	398375
rtm	397829
teg	397247
chm	397193
sby	397116
tgo	396918
upo	396823
tyl	396784
rbu	396746
pie	396745
cec	396394
sua	396112
lel	395855
dee	395471
nby	395359
rex	395131
ued	395022
lca	394284
yne	394059
coo	393670
meb	392673
rey	391971
leh	391646
ceb	391583
mbi	391091
nus	390708
pme	390639
gol	390136
dio	389524
ldc	389481
ubs	389070
aig	388787
lum	387836
llf	387683
ylo	387402
ibu	387254
rwo	387076
std	387057
gna	386724
oct	386543
lib	386499
lme	386196
cad	385584
seb	385353
utu	385161
eby	385123
asg	384462
ydo	384283
glo	384211
mso	384157
aho	383988
ayw	383561
nwo	383031
ebl	382752
vir	382292
ryc	382277
oof	380878
lsh	380861
doi	380766
uis	380610
sov	379762
hca	379609
tad	379118
ckl	378610
lun	378324
oop	378304
rva	378211
gei	378023
nut	377989
ntd	377555
gri	377456
gul	377294
thb	376739
rtw	376717
rsb	376667
nua	376666
ias	376523
ugg	376254
rci	375973
awh	375746
eei	375366
mep	375252
sfu	374860
hno	374502
dex	374462
abr	374445
pof	374393
gem	374097
fma	373812
tut	373588
sbr	373166
aul	373043
vep	372586
ayf	372221
usp	371906
dly	371553
oph	370713
kso	370672
enl	370425
smu	369977
abu	369302
umm	369113
npe	368957
soi	368954
seh	368804
spu	366949
xam	366885
ybu	366531
lfa	366357
ycl	366299
aun	365967
pha	365934
mba	365409
ngn	365403
reu	365060
obs	364429
oks	364346
nau	364117
phy	363878
wid	363457
alh	362984
llm	362653
ipp	361829
adr	361643
chc	361423
dag	361336
bys	360804
jan	360782
gab	360393
usc	359983
nop	359527
dte	358896
soa	358463
afi	358302
ppi	357099
kis	356812
bab	356115
dva	355939
imt	355896
dei	355784
isk	355763
gma	355495
eke	355493
etc	355458
hle	355235
lyn	355124
lfi	354875
ewy	354513
thf	353849
gun	353734
sye	353655
rgo	353215
rif	352976
pes	352844
xpl	352793
aty	352730
thd	352168
nvo	351927
lid	351823
emt	351821
neg	351565
tsn	350759
rwe	350094
dfa	350055
sfe	349142
tup	348926
nos	348830
afa	348636
oje	348601
loa	347458
ypa	346821
lwi	346721
urb	346705
arp	346304
bon	346189
rul	345376
sro	345235
ibi	345229
dsw	345079
pio	344822
arw	344641
utc	344629
ply	344505
wyo	344330
aps	344205
ejo	344137
igu	343798
sly	343778
dvi	343518
hst	343510
rka	343204
oud	342618
roj	342471
nav	342019
aly	341781
obi	341772
ddr	340911
hoc	340786
yes	340781
asy	340665
tax	340551
icc	340144
ybo	339938
fur	339815
pis	339326
why	339089
dgo	339079
rpl	339054
tov	338910
ssf	338543
ofu	337960
mfo	337892
hoi	337873
irp	337376
soo	337082
tyc	337065
ige	337045
gus	336945
ypo	336923
lpa	336790
sju	336152
lyl	336004
nep	335826
nro	335797
hoh	335686
dpl	335317
oyo	335255
cca	335186
tpl	334561
itm	334431
gou	334079
eyr	334066
kon	333905
xte	333813
nsb	333455
gic	333418
mpu	333118
yla	333096
ium	332924
awe	332845
ryb	332300
fus	332254
ndj	332220
nsl	331844
fto	331752
oka	331287
zin	330818
ahe	329815
udg	329388
neb	329357
rum	329298
dol	329249
opm	328997
llr	328807
roy	328345
itr	328294
rbi	327852
kei	327742
tby	327544
lub	327484
ipl	327390
oil	326212
usu	325863
nct	325842
tay	325655
ysu	325578
ogy	325324
bam	325163
yhi	324144
ova	324097
hab	324021
upi	323850
due	323499
cop	323123
lpe	323007
exe	322986
oww	322922
nya	322627
ael	322410
dve	322254
esy	321712
dul	321577
joi	321531
ysc	321466
oen	321088
imo	320360
cru	320228
ygo	319863
rug	318979
uin	318748
rcu	318585
tyw	318459
vew	318401
bru	317853
hha	317828
svi	317083
pee	317031
fst	317005
dbo	316943
anl	316876
vef	316855
ntg	316648
nsm	316461
veg	315733
jac	315364
tsl	315058
lap	314766
sob	314719
thy	314538
oho	314489
gpr	314480
gag	314381
atn	314283
rsm	314118
zat	313199
eol	313168
rfe	313095
npl	313021
meh	312972
hsc	312781
weh	312484
idh	311963
iaa	311767
dta	311326
njo	310885
apl	310686
dbr	310663
utf	310506
env	310126
rgr	309617
ltu	309002
hod	308808
gfr	308652
lln	308507
nja	308491
mbl	308400
nbr	308282
cot	307967
dda	307511
ysp	307366
icr	307300
isy	306799
neu	306674
adc	306514
eny	306371
obo	306146
rsq	306075
gno	305873
sod	305129
eyd	305062
ssw	304755
teh	304729
gsi	304696
lhe	304666
dau	304300
fwh	304092
etb	303860
omh	303544
vai	303342
eyt	303192
lld	302766
nai	301670
aud	301476
lip	301243
yfi	300564
omy	300207
wro	300070
hfo	299776
rsl	299286
idg	299282
eaw	299137
lsc	298755
naw	298217
irf	298108
yac	297843
erk	297785
yit	297525
ayn	297164
tge	297116
oga	296965
yba	296299
dgr	296067
onj	295928
ryf	295660
ryp	295319
emy	295298
xis	294694
hme	294429
tsr	294313
uan	293591
itb	293583
pst	293548
nys	293539
lch	293157
bad	293108
sos	293015
boy	292956
oos	292825
vor	292820
oic	292597
uel	292256
ahi	292159
tfa	292153
ewr	291913
obu	291789
elv	291536
eov	291259
tbo	291234
flu	291098
ceh	291090
ssm	290807
dju	290414
riz	290402
ifo	289814
tau	289720
ayh	289506
cee	289418
urf	289273
wai	289155
utm	289130
uso	288822
xtr	288666
stg	288666
urv	288661
sve	288521
bul	287914
tsd	287665
acl	287469
yho	287396
eef	287187
moc	287054
tda	286603
ipt	286572
lts	286321
pap	284893
gir	284771
usb	284688
vey	284533
uic	284426
ekn	284370
yet	284330
psa	284082
lba	283530
rgu	282842
fse	282634
iod	282405
owd	282283
web	282010
dai	281828
dim	281776
sau	281513
yaf	281302
azi	281187
igg	281173
noo	280974
itf	280560
tga	280550
uli	280359
ltr	280346
osc	280260
lne	280039
chd	279920
xce	279816
oua	279342
eai	279158
stn	278971
iol	278483
gwa	277998
rcr	277499
gur	277443
utr	277311
lal	277203
eks	276998
aym	276981
soh	276953
llu	276854
jul	276623
iqu	276530
wew	276386
lsw	276091
utb	276041
kne	276009
shu	275923
voi	275833
teb	274945
pel	274923
uly	274628
kid	274097
bse	273916
iar	273805
hbo	273651
lpo	273428
rbr	272831
hmo	272791
fft	272515
ddl	272182
dqu	272172
hwe	272150
wst	272060
ytr	271806
yun	271491
omu	271377
hso	271257
pta	270021
sri	269829
oya	269772
sui	269713
sge	269245
utp	269105
yfa	268856
rcl	268514
gse	268343
adl	268330
sey	267942
uge	267916
kfo	267848
ryd	267813
rdw	267516
poo	267243
jur	267186
gwh	267185
rfu	266684
pus	266537
rnt	266513
itd	266115
atg	265245
lak	265236
fti	265217
dop	265121
lyg	264718
esk	264414
fpr	264266
pwi	264056
lwh	263688
upl	263672
doo	263489
fca	263272
awo	263178
icp	263016
tfe	262964
ndv	262854
arf	262794
gca	262657
eid	262584
erj	262492
onu	262427
ehu	262020
nka	261521
gew	261388
ymi	261320
pil	261319
cum	261213
edy	261164
ugu	261043
vee	261040
nra	260993
mys	260722
rmy	260646
irr	260596
tgr	260419
rup	260209
kep	260176
gmo	260114
gup	259773
cup	259565
ldm	259515
hsa	259121
ctl	258977
ndk	258269
fso	258205
ouw	258170
tbr	258131
keo	257910
kar	257726
utl	257310
sdu	257297
oex	257208
imb	256721
gbe	256536
obr	256513
nye	255818
ttw	255574
ewt	255572
ffs	255550
hwi	255283
neh	255086
chb	254914
lki	254862
gef	254737
fav	254328
oid	254034
rdr	253403
gme	253214
yda	252594
sga	252355
gac	252154
amt	252041
gia	252012
ghl	251155
ryl	251008
kha	250943
jam	250714
bir	250662
dov	250600
htw	250522
haw	250437
mwi	250297
noi	250208
chf	250098
aur	249822
gba	249427
fet	249306
bje	249274
fut	249248
llg	249160
otw	248831
kit	248806
enj	248187
gsh	248150
thn	248005
wif	247579
lob	247579
wei	247400
esg	246681
fde	246592
blu	246464
gav	246450
hys	246071
ckw	245924
fpe	245873
chp	245854
kle	245734
amu	245633
zon	245547
ngy	245381
lll	245335
sht	245041
seq	244968
byc	244847
jud	244815
god	244706
tyf	244703
rah	244695
guy	244642
wto	244506
dna	244453
nkt	244245
uha	243995
daw	243266
sdr	243212
bym	243015
yte	243002
bep	242939
rby	242612
utd	242568
nva	241966
oly	241541
ftw	241075
nob	240992
rym	240814
gdo	240711
lfr	240415
acu	240201
deg	240171
olt	239835
cif	239717
tty	239662
pag	239569
dtw	239446
fch	239150
byh	239017
via	238968
lph	237968
yab	237435
gap	237432
byp	236865
otc	236708
pse	236487
mco	236416
hpr	236389
sss	236179
hoa	236067
tcl	235854
zen	235828
owm	235748
dcr	235679
pou	235668
hac	235574
buy	235001
hse	234835
rtf	234685
nyw	234398
oap	234371
shm	234253
bum	233913
ums	233829
alv	233703
chl	233681
eja	233336
tju	232540
wle	232110
iec	231942
dcl	231737
dga	231566
lyu	231380
abs	231314
omf	231275
nri	231210
ryh	231178
bow	230929
yra	230711
ofj	230703
bst	230645
umi	230385
yen	230026
rok	229807
mur	229737
gly	229733
mwa	229644
wof	229452
sif	229352
rui	229226
yro	228773
imu	228239
iag	228212
lbo	228136
lsu	228120
lsp	228078
mps	227450
gec	227243
fmo	227041
elc	226793
msi	226515
sbi	226270
hni	226202
unl	226124
yex	226019
uty	225436
seu	225190
utn	225070
ouh	224962
lno	224905
htb	224853
lmi	224848
aln	224778
ofv	224337
idu	224333
ska	224227
bud	224160
sug	224122
mwh	223934
eew	223814
odr	223685
thg	223518
ksh	223308
ldl	223283
rtl	223254
wre	222992
tkn	222776
pso	222714
acy	222507
bsi	222431
gde	222394
iab	222393
dig	222195
ypl	221849
oys	221739
aka	221395
foc	221239
lga	220781
ghb	220528
adw	220528
rko	220424
ldp	220259
dsf	220157
iny	219786
upw	219591
eka	219542
omc	219469
ksi	218880
feb	218669
ssl	218313
cab	218110
lhi	217840
isv	217574
heq	217500
seg	217349
lty	217317
ilw	217293
ffr	217147
hce	217107
mbo	217032
nny	215903
wni	215140
hwh	214995
oxi	214978
aof	214937
mir	214811
fof	214779
lgo	214723
nym	214279
cir	213813
sru	213789
wec	213677
unk	213577
rsr	213051
lke	212737
wsa	212347
ayl	212048
gpo	211951
ybr	211535
hli	211287
geb	211108
mom	211091
yna	210655
edv	210626
sah	210565
aws	210533
eyb	210530
dew	210139
wic	209942
lho	209628
kem	209202
fmi	209156
ldf	208960
yap	208948
taw	208892
cth	208712
rgy	208543
dti	208435
gte	208390
viv	208012
ypi	207841
arv	207752
ipe	207514
yta	207326
kly	207292
kwi	207252
lav	207223
umo	207140
ofy	207083
rmu	207044
pun	207039
eym	206987
luc	206952
otl	206887
fta	206663
tna	206516
nyc	206153
mno	206067
tsg	205658
cyc	205614
olf	205584
fwa	205580
psi	205430
bol	205326
ddu	205131
dpu	205128
dsl	205059
adn	204851
siz	204694
djo	204562
lwo	204244
vas	204100
bis	203990
jap	203934
bem	203822
nqu	203329
gbu	203154
yri	203083
dfe	203075
haf	202767
eps	202630
nyp	202609
sie	202387
tue	202366
elm	202285
nnu	202225
npu	202224
dos	202027
fon	201918
amw	201893
dye	201834
tip	201622
arh	201528
wno	201509
fpo	201357
suf	201316
tts	201257
xpa	201004
kwa	200810
agg	200713
lvi	200690
toy	200489
nah	200489
mha	200203
mbu	200042
dmu	199711
hae	199517
ocl	199388
dog	199375
meg	199264
box	199091
usw	198656
eil	198544
rik	198136
lss	198081
dss	197478
bia	197139
rue	197067
ckb	197059
plu	196990
yad	196878
ewc	196641
aru	196561
rej	196504
bos	196426
uea	196332
nsd	196053
rjo	195953
ppa	195904
hla	195713
eyf	195528
nfu	195436
moo	195051
hbe	195045
hra	194991
dsm	194977
omw	194924
csa	194893
fpa	194484
idw	194128
fsa	194087
gad	193657
yss	193566
ewm	193479
mph	193405
toj	192842
ofk	192840
zer	192775
ayc	192745
ygr	192720
kab	192594
rtn	192530
tcr	192477
yge	192111
owc	192102
mhe	192025
tvi	192022
yus	191888
ysw	191808
sgi	191544
udo	191464
igr	191355
tyb	191312
tpu	191282
eje	190300
rdf	190255
odt	190139
gpa	190091
rut	189839
xec	189687
kas	189673
ifa	189660
urm	189395
yam	189214
owb	189084
lro	188660
rdl	188549
roi	188517
keh	188499
yot	188472
fly	188436
yti	188406
yby	188299
adh	188275
iwo	188048
lpl	188038
url	187946
ibr	187812
dah	187633
ctw	187621
eif	187616
cio	187473
ios	187321
otp	187172
ryr	186859
fem	186823
map	186542
hly	186536
tyh	186496
iot	186413
uid	186129
uag	185667
icy	185550
unf	185532
rau	185495
lwe	185384
nko	185271
ldg	185152
eah	185145
msw	184607
mie	184573
eyi	184244
hug	183952
usf	183723
tmu	183374
sir	183184
hsi	183026
fbe	182965
rae	182811
gyo	182742
mcc	182712
hsh	182243
dya	181839
fme	181826
joy	181756
ydr	181716
wso	181553
pau	181387
nsr	180805
cai	180695
gpe	180678
jer	180657
jou	180589
civ	180537
irb	180492
fab	180274
ncu	180124
gep	180111
ymp	180085
hio	180085
eeo	179594
obb	179537
owr	179509
ftr	179504
pok	179205
etf	179028
rkt	178894
udy	178815
fho	178744
dcu	178646
kor	178633
yag	178599
abb	178472
etm	178339
fne	177841
elb	177808
hdo	177712
skn	177621
tym	177611
aqu	177486
otm	177474
nyi	177423
irw	177394
msh	177299
rru	177022
gch	176885
lsf	176733
sph	176397
wwh	176123
ksw	175981
fno	175791
mbr	175511
sjo	175484
yel	175455
udd	175203
ntn	175108
odd	174850
goe	174842
beo	174805
ckh	174641
htr	174591
itn	174548
cog	174521
uer	174478
naa	174477
ogn	174298
hns	174036
hau	173969
irg	173962
eyl	173949
mre	173881
bay	173738
cof	173615
jon	173421
byr	173044
adf	173008
ptu	172994
kie	172928
hia	172754
fsu	172710
gsw	172369
ixt	172138
tyr	172065
yni	172024
dgi	171807
ggl	171783
oui	171739
okn	171674
hde	171657
icf	171582
mca	171408
nup	170928
hpo	170892
ldd	170860
cod	170737
avy	170431
gsu	170294
deh	170239
icd	170195
wnf	170102
uos	170075
otf	170001
wma	169956
eob	169901
ltt	169726
yfe	169571
fap	169486
byb	169169
ngv	169056
pfo	168941
hpa	168888
uls	168342
ckf	168254
mhi	168246
ulo	168208
fwe	168167
otu	167850
hag	167622
ptt	167606
wco	167594
cst	167463
emw	167434
ggr	167415
agn	167094
dys	165978
ipo	165799
edj	165759
elu	165749
kla	165704
ipi	165658
cky	165439
hoe	165299
bbe	165252
rdc	164992
ysl	164727
wos	164527
oko	164335
nmy	164074
adp	163657
fha	163642
tiz	163486
eyp	163351
ghw	163026
hyo	162976
ebs	162931
fsh	162858
lgr	162856
tjo	162389
uga	162255
ssr	162194
yev	162059
gfi	161935
iai	161830
usm	161800
okt	161711
rek	161614
tfu	161461
ngj	161449
rdu	161403
kew	161231
ggi	161127
egl	161122
aon	161095
bio	161026
shr	161021
gdi	160987
oea	160887
dki	160541
hmi	160369
lks	160309
bov	160148
kma	160088
xin	160067
asv	159996
gsc	159854
ysb	159719
uci	159715
rua	159703
tid	159674
shs	159572
icb	159480
xan	159457
rkw	159366
onk	159249
eeh	159196
iac	159157
lva	158941
dfu	158895
bso	158841
anj	158737
dja	158663
idl	158623
lpi	158558
ewp	158538
afu	158254
eww	158111
fif	158033
nmu	158022
hne	157525
tni	157470
gwe	157447
upf	157388
nsy	157342
kou	157335
byd	157098
cci	157054
ysm	156909
ymu	156566
etp	156272
ycr	156031
yye	155847
ius	155825
tah	155773
lom	155590
jos	155303
gwo	155103
sym	154924
ahu	154855
rls	154844
ayp	154833
fdi	154792
aar	154699
fid	154324
gtr	154184
cqu	154146
rdp	154011
beb	153621
pts	153520
pid	153227
mex	153126
coc	153009
fwi	152954
myo	152951
usd	152944
diu	152872
kec	152843
sky	152821
gti	152789
fru	152694
htf	152651
kup	152647
xim	152592
hdi	152517
elw	152333
kal	151884
irh	151803
byf	151750
oam	151691
hib	151679
kic	151608
rdb	151492
htl	151425
tqu	151291
otg	151172
eut	151050
ftt	150694
ube	150528
bun	150470
isj	150411
niq	150392
igo	150176
icm	150171
byi	149834
ueo	149755
dyi	149614
shc	149518
ssb	149468
tki	149365
xpo	148925
dsb	148849
xpr	148810
mob	148805
wye	148589
nru	148404
vac	148352
ntk	148351
wsp	148320
gaz	148075
kco	147990
tce	147806
dyt	147765
lah	147666
itp	147607
gns	147289
ghh	147206
bey	147195
tdr	147017
lft	146844
aks	146792
hch	146708
hda	146702
ngk	146534
geh	146527
ewb	146388
upr	146371
fba	146370
gsp	146311
beu	146202
dbl	146187
sbl	146064
fts	146020
tum	145985
lur	145936
rqu	145917
awn	145846
eum	145792
dbi	145762
mya	145673
icw	145538
ckn	145517
dil	145429
gos	145295
dut	145257
gil	145217
apu	145093
dpi	145082
doa	145014
rhu	144806
urh	144780
fad	144700
cag	144283
rtb	144245
orv	144036
gbo	143954
mam	143952
cow	143941
mol	143888
gaf	143861
axi	143785
raz	143518
mik	143510
dvo	143466
dfl	142818
atk	142816
lge	142806
msu	142720
pco	142708
kwh	142708
rph	142706
noa	142664
eoc	142653
fau	142374
uad	142268
asj	142170
sgu	142130
aby	141892
fgo	141869
enk	141742
htn	141511
rpu	141501
bai	141478
xic	141462
rtc	141366
hut	141366
mah	141298
eey	140791
ssy	140649
ckm	140581
rsn	140406
idb	140359
yim	140231
bye	140228
lfe	140186
oim	140132
voc	140123
sfl	140034
oml	139960
kli	139852
leu	139763
acq	139721
hid	139637
bag	139509
swr	139465
uno	139430
mab	138898
byl	138771
uve	138649
fei	138607
yga	138419
uee	138419
yve	138396
hwo	138226
xas	138087
hlo	137894
msc	137826
jew	137725
mix	137684
nyb	137594
ppy	137425
iki	137401
idf	137372
orj	137319
uys	137312
uei	137214
veu	137092
ckc	137047
mfr	136773
wnw	136707
pab	136680
adj	136636
rpi	136396
hba	136295
teu	136106
ubt	136103
gie	136027
yyo	135914
ckp	135826
owf	135574
ypu	135336
lka	135295
amc	135204
nir	135029
iaw	134933
wsh	134405
wol	134326
otd	134175
fwo	134023
kag	133949
ixe	133863
lms	133840
nkn	133715
ryg	133713
uke	133668
tbi	133304
eao	133150
lsb	133139
uba	133075
yee	132994
odf	132823
ayd	132650
byw	132633
xes	132160
ayr	132146
iph	132080
mia	132009
psh	131913
agl	131673
khe	131667
gga	131540
bew	131458
gee	131265
nod	131230
aas	131090
laf	131060
ogu	131006
urk	130873
gpl	130660
zes	130527
edk	130484
doy	130393
stv	130379
ifh	130085
ffl	129983
odw	129981
fix	129823
rdm	129627
ldu	129304
wot	129101
hgr	129096
tpm	129038
meu	128800
oum	128744
raa	128254
yju	128173
hfr	128110
myf	128036
ewl	128024
gya	127994
fsi	127917
oab	127872
sni	127867
xth	127741
hbu	127696
wnb	127547
ubj	127497
idm	127288
nid	127087
wca	126951
usr	126889
bom	126767
oaf	126628
oev	126410
xed	126389
myt	126335
obj	126133
hsp	125998
urw	125966
woy	125944
kre	125817
nbi	125697
ulf	125637
hpe	125561
gev	125528
jum	125214
uot	125164
emc	125151
htc	125115
eyg	125040
tpi	125007
umn	124988
shw	124955
rmt	124796
tve	124739
epp	124641
tsy	124633
rdh	124615
nsn	124609
egy	124543
tdu	124494
zet	124389
etl	124374
gim	124363
kyo	124357
fbo	124348
sva	124321
fsp	124123
idc	124039
rsy	123873
iea	123683
eow	123601
jim	123600
byo	123318
gfa	123218
mss	123090
yvi	122830
omd	122824
hho	122818
ubb	122777
olk	122529
nur	122385
yce	122277
tva	122237
afl	122054
bid	121751
dce	121671
pma	121628
tav	121453
wow	121376
ysf	121301
iba	121101
rox	121097
ogs	121096
oou	121058
hsu	121039
hyd	120950
zar	120914
omn	120865
odg	120862
ykn	120824
omr	120778
fbu	120713
rsg	120557
fex	120530
ufa	120461
cku	120423
nil	120363
tyd	120358
hya	120326
caa	120173
pbe	120105
lra	120084
dob	120044
zea	119992
lcl	119732
uwa	119588
joe	119400
ghp	119378
wet	119239
aza	119155
buc	119123
yop	119106
amh	118967
wnp	118962
bob	118938
lri	118907
ako	118901
hak	118889
hob	118829
ipm	118734
owp	118647
eeu	118553
hex	118526
hfi	118367
auc	118337
wop	118307
nyd	117859
dke	117810
fsc	117684
fag	117423
lbr	117347
ilh	117298
rak	117227
wwe	117216
ewf	117172
sks	117157
eeb	117123
pad	117096
max	117030
psw	116968
izi	116858
ksf	116849
gop	116816
rnc	116768
dgu	116736
psy	116727
uip	116709
egg	116664
tgi	116498
oqu	116245
ntv	116095
deu	116084
raq	116025
axe	116000
kra	115958
maa	115722
iin	115566
fgr	115520
dhu	115459
npi	115454
exh	115445
osl	115387
cac	115300
rju	115298
fbr	115222
ipw	115106
adg	115073
eaa	115041
ieg	114958
ivo	114895
mli	114828
itz	114780
chy	114736
osw	114685
rkc	114626
eyn	114594
xac	114568
cav	114430
kni	114309
yjo	114271
osm	114249
wag	114218
mde	114058
myc	113916
rvo	113667
ydu	113638
etn	113504
izo	113493
esv	113484
ewd	113375
nbl	113347
mne	113319
llk	113289
wsi	112649
gaw	112421
syn	112290
wnc	112270
yov	112238
kef	112235
tfl	112193
mwe	112129
gob	111965
iwi	111849
shl	111816
tuc	111801
ctf	111738
ssd	111637
gmi	111327
ttu	111318
eic	111259
nns	111211
shf	111087
dmy	111004
hyt	110979
mut	110964
tgu	110935
msf	110911
hpl	110849
uph	110821
rfl	110630
mda	110570
hif	110564
nsk	110477
aze	110426
wde	110320
dni	110320
fdo	110269
kbe	110054
idr	110047
lcr	109995
imw	109991
mmy	109956
rbl	109692
nkl	109626
msp	109609
ikn	109500
cya	109497
gru	109482
keb	109472
ckd	109421
nuf	109343
ovo	109328
wfo	109235
tmy	109044
elh	109015
wav	108969
odc	108862
svo	108777
xch	108776
lsm	108724
cso	108718
ilb	108710
kev	108693
dtu	108525
byg	108479
emm	108453
mum	108426
tcu	108386
iis	108367
htm	108276
ojo	108187
rtp	107970
wse	107778
gda	107757
oem	107672
poe	107631
mev	107458
uco	107448
shb	107393
tib	107290
dyw	107276
tbl	107270
byn	107053
gow	107041
aat	106995
kse	106946
gby	106945
nyf	106839
atv	106765
ouv	106634
iah	106516
rtg	106473
bbi	106251
coi	106225
olb	106072
upb	106063
nyr	106030
vou	105980
faf	105908
fue	105736
thk	105680
zan	105649
okl	105497
nyh	105339
ogl	105036
utg	104986
ryn	104984
bsa	104948
awt	104849
woc	104848
taa	104840
nhu	104731
ueb	104550
ouk	104512
lyk	104364
kss	104310
cpr	104269
csc	104080
gex	103997
mle	103920
ctc	103908
ggo	103881
oav	103880
rdd	103809
kho	103755
bvi	103722
idp	103589
syc	103563
hov	103555
rkn	103514
sak	103482
odb	103350
coh	103271
anv	103258
fda	103198
rud	103095
ebt	103045
eko	102908
upd	102902
stj	102886
atj	102836
aor	102836
wnh	102833
chg	102726
ilr	102677
wwi	102665
aal	102622
lcu	102603
irn	102380
jes	102324
hna	102320
mey	102237
pwa	102208
stk	102207
amf	102174
obt	102146
ytw	102077
dci	102057
ilv	102013
ksc	101977
ybi	101847
rja	101772
obv	101754
shp	101649
eeg	101565
uda	101558
daa	101528
keu	101470
unb	101230
aja	100886
fvi	100842
eos	100757
upc	100676
yki	100577
gif	100483
oze	100412
oym	100262
uew	100260
olc	99990
lpu	99935
csi	99920
wdo	99885
wod	99832
nsg	99824
lpt	99809
ilu	99526
oet	99503
kir	99416
lua	99296
exu	99241
rkf	99177
fev	99135
etd	99052
ksb	98930
lod	98920
lce	98778
ckr	98621
pia	98525
igs	98480
ckg	98325
thj	98269
yru	98178
tke	97948
dph	97866
ubi	97763
nak	97641
ucl	97423
maz	97375
ubm	97358
tci	97301
tiw	97255
elr	97137
ghc	97095
yaw	97013
gcl	97007
maf	96785
awk	96762
soe	96704
cob	96693
elg	96651
wsc	96628
oog	96504
hay	96501
tyg	96478
ugs	96379
cry	96341
wli	96252
gta	96213
lfu	96201
oir	96127
odp	96054
iap	95964
hyp	95934
nip	95819
lps	95817
byj	95526
wmo	95495
icg	95379
ulp	95334
rkh	95255
imf	95188
oak	95092
rub	95088
saa	94953
fmy	94830
xtt	94797
fbi	94781
lna	94621
hbr	94542
usn	94509
esj	94496
wir	94196
fna	94171
gsf	94138
uef	94044
nuc	94023
cch	93967
slu	93842
rsk	93607
emf	93573
unw	93563
kov	93475
wsw	93473
wim	93306
ygi	93266
olm	93256
ubu	93147
tsk	93034
nry	93016
itg	92912
bta	92910
hqu	92754
hdr	92742
oel	92496
unr	92479
sja	92435
sud	92375
mho	92338
kwe	92321
bie	92170
lgi	92141
mla	92132
unp	92025
fge	91911
oju	91737
ltw	91553
ifu	91511
riu	91482
dyn	91421
ipr	91088
yfu	90961
uec	90939
nje	90938
esq	90927
bby	90857
hah	90812
imn	90792
kim	90788
oag	90730
thv	90681
oob	90670
dsr	90632
wly	90482
ksl	90369
xer	90361
olw	90256
roe	90153
cse	90119
weg	90051
ctm	90048
lsl	90039
lmu	89984
pef	89970
dry	89918
rnh	89814
kfr	89657
ulu	89630
oty	89457
cue	89446
ssn	89330
wnl	89281
fga	89195
ifs	89111
khi	88976
smy	88954
hgo	88922
ilf	88904
kgr	88809
dum	88798
iju	88792
lsy	88676
myb	88633
ilc	88605
maw	88558
myh	88535
hfa	88480
pup	88334
wsu	88333
oov	88324
fpl	88280
gau	88167
kri	88166
dib	87999
ceg	87961
mwo	87940
dip	87774
ghf	87756
yah	87624
gib	87606
bak	87601
olp	87569
tuf	87507
ika	87492
rtd	87478
wak	87474
hog	87467
nyl	87374
ioc	87335
nkw	87317
iru	87274
ghm	87260
syl	87238
hru	87221
myw	87177
efs	87151
wup	87148
aml	87145
ybl	86934
nph	86835
iad	86807
loi	86760
kam	86518
hye	86496
jef	86471
iao	86417
xua	86176
gss	86176
ntj	86038
lkn	86008
dsd	85869
pda	85649
fcr	85530
kbu	85457
ioa	85286
gbr	85254
cyo	85205
nui	84978
amn	84924
eeq	84845
rps	84837
rii	84832
cub	84826
kba	84819
bic	84705
sko	84618
tsj	84410
lyv	84386
yqu	84283
pfr	84202
ndq	84102
xci	84101
htp	83945
alj	83928
iii	83861
laa	83837
rnf	83809
pov	83758
ilk	83666
rao	83648
ags	83603
usg	83591
dyb	83576
imh	83401
inq	83362
mok	83359
bev	83357
mlo	83247
kdo	83036
omg	83010
mch	83009
ukn	82963
gay	82857
fmu	82834
wwa	82746
ycu	82727
ksp	82682
fju	82608
wab	82604
wem	82592
amr	82554
cma	82520
xhi	82456
awr	82242
kca	82127
lby	81999
wpr	81991
wmu	81967
iem	81882
fcl	81847
lsd	81839
tsv	81777
cyt	81645
yem	81587
pwh	81534
ouf	81478
wbe	81359
ifw	81282
dwr	81151
cde	81105
nay	81080
gum	80963
lfw	80957
tja	80944
fyi	80906
aju	80703
pak	80544
ieb	80509
lek	80454
rgh	80408
eog	80376
kro	80177
ixi	80109
dje	80084
gsb	80053
oyi	79930
ugo	79919
rnb	79808
myp	79780
sya	79738
hty	79699
vad	79515
dod	79506
iow	79402
ysd	79337
rmc	79316
yif	79303
asq	79179
mym	79170
ctb	79170
jen	78934
ekt	78915
msb	78913
mgo	78908
mdo	78847
sok	78698
mau	78685
shh	78614
lfl	78612
kpa	78600
akt	78573
pei	78395
bsc	78385
ysr	78286
psc	78252
fgh	78191
mdi	78187
tub	78156
